He let out a cry , raising his left arm to ward off the blow :The young Pasha lived an empty , extravagant life , harassing the peasant women , drinking with idlers and riding horses over the plain of Kupres .	11	0
He let out a cry , raising his left arm to ward off the blow :The young Pasha lived an empty , extravagant life , harassing the peasant women , drinking with idlers and riding horses over the plain of Kupres .	25	1
She told me about her family , which included industrialists as well as National Revival schoolmasters , a wanderer who settled on the western slopes of the Andes , and a romantic aunt who , when she failed to keep the lover she longed for , decided to starve herself to death .	48	0
I was seething with shame and fury and when this ridiculous situation became unbearable , I hurled my crop among the children , who scattered for a moment , but gathered again immediately and began to chase us with an even louder din .	36	0
My excellent father died about five years ago ; and his attachment to Mr Wickham was to the last so steady , that in his will he particularly recommended it to me to promote his advancement in the best manner that his profession might allow , and if he took orders , desired that a valuable family living might be his as soon as it became vacant . "	33	1
He tore off his jacket and threw it aside .	1	0
Ford excused himself to the waiter explaining that it was because he was extremely drunk .	1	0
The leeches nearest to them fell in its advance , combusting , bursting apart .	10	0
If it s poisonous and we don t eat it they ll just attack us some other way . "	13	0
Yeah , ' cause you divorced her . "	5	0
If you took a couple of David Bowies and stuck one of the David Bowies on the top of the other David Bowie , then attached another David Bowie to the end of each of the arms of the upper of the first two David Bowies and wrapped the whole business up in a dirty beach robe you would then have something which did n't exactly look like John Watson , but which those who knew him would find hauntingly familiar .	25	0
You said you were going to distribute copies to the Honours people , if you remember . '	6	1
” he shouted .	2	0
If there was any reason for this then it escaped Ford Prefect for the moment .	9	0
But then here comes Private Bert Scoltock of the 17th Battalion , Lancashire Fusiliers , who enlisted on 20 November 1915 , and two months later took that boat for France with the 104th Infantry Brigade , 35th Division .	16	0
You were convicted and fined . "	2	0
This time , however , we have a matter of doctrine on which to quiz P .They screamed and bawled and hollered till Zaphod thought his ears would shatter .	14	0
The ship juddered , screamed , and lurched as each new bolt of stunning energy was delivered or received .	18	0
However it began , it would go on in the same way : with one of those questions which could be neither answered nor dodged , with some horrifying confession , some statement about herself which , whether ' said for effect ' or not , got its effect just the same .	24	0
Each one burned with the desire to contribute to the defence of his faith and good order and each wanted , with the greatest conviction and holy indignation , to participate , not only with their own eyes but with their hands , in the killing and torture of traitors and the wicked people who were to blame for all the great ills in the country and for all their personal misfortunes and the sufferings of each one of them .	30	1
In time he became a young and brave officer at the Sultan 's court , then Great Admiral of the Fleet , then the Sultan 's son-in-law , a general and statesman of world renown , Mehmed Pasa Sokolli , who waged wars that were for the most part victorious on three continents and extended the frontiers of the Ottoman Empire , making it safe abroad and by good administration consolidated it from within .	70	0
